,number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_gamma,params_lambda,params_learning_rate,params_rank,state
71,71,0.835075989568705,2021-04-22 13:55:05.608897,2021-04-22 13:58:54.059073,0 days 00:03:48.450176,0.014638968681999522,1024,0.2446838776331528,1e-05,0.005,10.0,COMPLETE
72,72,0.8350346672084757,2021-04-22 13:58:54.060515,2021-04-22 14:02:42.499050,0 days 00:03:48.438535,0.027789341900173046,1024,0.2047955002524455,1e-05,0.005,10.0,COMPLETE
73,73,0.8348827063209311,2021-04-22 14:02:42.500010,2021-04-22 14:06:29.836043,0 days 00:03:47.336033,0.012445053815925828,1024,0.3061829468056671,1e-05,0.005,15.0,COMPLETE
74,74,0.8336992935436098,2021-04-22 14:06:29.837568,2021-04-22 14:10:23.998852,0 days 00:03:54.161284,0.019824676951225906,128,0.23494559797791198,1e-05,0.005,30.0,COMPLETE
75,75,0.8153965868507095,2021-04-22 14:10:23.999757,2021-04-22 14:14:17.678584,0 days 00:03:53.678827,0.00042531554375434266,256,0.29653480639941365,1e-05,0.05,20.0,COMPLETE
76,76,0.8349892937369764,2021-04-22 14:14:17.679841,2021-04-22 14:18:04.002933,0 days 00:03:46.323092,0.03669021744221309,1024,0.2141735151654131,1e-05,0.005,10.0,COMPLETE
77,77,0.5087223245148822,2021-04-22 14:18:04.004294,2021-04-22 14:19:45.497119,0 days 00:01:41.492825,0.006303802181146568,1024,0.3176803853176045,0.1,0.005,45.0,COMPLETE
78,78,0.8346338468503696,2021-04-22 14:19:45.498049,2021-04-22 14:26:14.816226,0 days 00:06:29.318177,0.059878571932556315,1024,0.252928129441119,1e-05,0.005,5.0,COMPLETE
79,79,0.8336020143278667,2021-04-22 14:26:14.817908,2021-04-22 14:32:22.712482,0 days 00:06:07.894574,0.031072037531247553,1024,0.27822900115286003,1e-05,0.0005,15.0,COMPLETE
80,80,0.4993977403447293,2021-04-22 14:32:22.713386,2021-04-22 14:34:02.558517,0 days 00:01:39.845131,0.04394293258170076,1024,0.19030308633570756,1.0,0.005,35.0,COMPLETE
81,81,0.8350742235353832,2021-04-22 14:34:02.559579,2021-04-22 14:37:50.280169,0 days 00:03:47.720590,0.016401408624047605,1024,0.24495397642216996,1e-05,0.005,10.0,COMPLETE
82,82,0.8353076667397413,2021-04-22 14:37:50.281214,2021-04-22 14:41:37.691320,0 days 00:03:47.410106,0.012418057282117808,1024,0.23401165856904638,1e-05,0.005,20.0,COMPLETE
83,83,0.8348766315764133,2021-04-22 14:41:37.693184,2021-04-22 14:45:27.080945,0 days 00:03:49.387761,0.02407650989520798,1024,0.22717677052521748,1e-05,0.005,25.0,COMPLETE
84,84,0.8352749861521457,2021-04-22 14:45:27.081910,2021-04-22 14:49:15.179740,0 days 00:03:48.097830,0.01132192269355934,1024,0.2594765745327139,1e-05,0.005,20.0,COMPLETE
85,85,0.8352522930084376,2021-04-22 14:49:15.180669,2021-04-22 14:53:04.622686,0 days 00:03:49.442017,0.011017842814286402,1024,0.26480903572021414,1e-05,0.005,20.0,COMPLETE
86,86,0.8308755062261466,2021-04-22 14:53:04.623772,2021-04-22 14:55:51.951489,0 days 00:02:47.327717,0.0035750002532611612,1024,0.26969860072896024,0.001,0.005,55.0,COMPLETE
87,87,0.8332927021782116,2021-04-22 14:55:51.952458,2021-04-22 14:59:07.654648,0 days 00:03:15.702190,0.01119420164299013,128,0.13905379683519425,1e-05,0.005,40.0,COMPLETE
88,88,0.5088170174786343,2021-04-22 14:59:07.656079,2021-04-22 15:01:01.567585,0 days 00:01:53.911506,0.02239625494515796,1024,0.18117763600283926,0.01,0.005,20.0,COMPLETE
89,89,0.8330736333060289,2021-04-22 15:01:01.568797,2021-04-22 15:03:38.476914,0 days 00:02:36.908117,0.011479730745501742,256,0.20110234066298785,1e-05,0.001,30.0,COMPLETE
90,90,0.8333040340117615,2021-04-22 15:03:38.478589,2021-04-22 15:15:12.689212,0 days 00:11:34.210623,0.0052701117209716245,1024,0.25943741675080734,0.0001,0.0001,20.0,COMPLETE
91,91,0.834925161608197,2021-04-22 15:15:12.690194,2021-04-22 15:18:57.329521,0 days 00:03:44.639327,0.019313163386230136,1024,0.29818468663912134,1e-05,0.005,15.0,COMPLETE
92,92,0.8352060031988938,2021-04-22 15:18:57.330572,2021-04-22 15:24:29.970877,0 days 00:05:32.640305,0.0007193522617612406,1024,0.2858294607492557,1e-05,0.005,5.0,COMPLETE
93,93,0.8350002308402916,2021-04-22 15:24:29.971835,2021-04-22 15:28:11.816385,0 days 00:03:41.844550,0.010094419953621021,1024,0.23265224038887738,1e-05,0.005,25.0,COMPLETE
94,94,0.83485158671199,2021-04-22 15:28:11.818056,2021-04-22 15:31:41.316619,0 days 00:03:29.498563,7.283266653283077e-05,1024,0.31899460634159527,1e-05,0.005,15.0,COMPLETE
95,95,0.8350326640806949,2021-04-22 15:31:41.317710,2021-04-22 15:35:24.477255,0 days 00:03:43.159545,0.0006713217923097732,1024,0.2923858367288803,1e-05,0.005,10.0,COMPLETE
96,96,0.8332439888788191,2021-04-22 15:35:24.478272,2021-04-22 15:38:46.425752,0 days 00:03:21.947480,0.02664138282622443,2048,0.33902988518613697,1e-05,0.005,125.0,COMPLETE
97,97,0.833114676279274,2021-04-22 15:38:46.426834,2021-04-22 15:42:26.840205,0 days 00:03:40.413371,0.016984871838223,1024,0.21654857358622345,0.0001,0.005,35.0,COMPLETE
98,98,0.835275462904247,2021-04-22 15:42:26.841198,2021-04-22 15:47:58.429371,0 days 00:05:31.588173,0.005457711331977615,1024,0.26668514612696,1e-05,0.005,5.0,COMPLETE
99,99,0.8254744675360834,2021-04-22 15:47:58.430351,2021-04-22 15:51:03.963011,0 days 00:03:05.532660,0.005442604494071825,1024,0.26273413431426673,1e-05,0.05,95.0,COMPLETE
