,number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_gamma,params_lambda,params_learning_rate,params_rank,state
65,65,0.8097748093745171,2021-05-13 19:21:34.060351,2021-05-13 19:59:41.765859,0 days 00:38:07.705508,0.16664320909147462,256,0.0032375470994321772,1.0,0.005,100.0,COMPLETE
66,66,0.8075867850817726,2021-05-13 19:59:41.767462,2021-05-13 20:15:49.264456,0 days 00:16:07.496994,0.15294564055817814,256,0.003343900394023331,1.0,0.005,90.0,COMPLETE
67,67,0.8097817517565957,2021-05-13 20:15:49.265557,2021-05-13 20:54:00.681167,0 days 00:38:11.415610,0.15997119542535906,256,0.0036602248293362985,1.0,0.005,100.0,COMPLETE
68,68,0.8075597691293602,2021-05-13 20:54:00.682466,2021-05-13 21:10:05.067237,0 days 00:16:04.384771,0.1507431375612821,256,0.00418607870068561,1.0,0.005,90.0,COMPLETE
69,69,0.8097758231135284,2021-05-13 21:10:05.068679,2021-05-13 21:48:17.511512,0 days 00:38:12.442833,0.16505797103682043,256,0.0035941149422012027,1.0,0.005,100.0,COMPLETE
70,70,0.8052293292438324,2021-05-13 21:48:17.512430,2021-05-13 22:29:35.899693,0 days 00:41:18.387263,0.1556021366348057,256,0.0038068737270611714,1.0,0.001,95.0,COMPLETE
71,71,0.8097804265908085,2021-05-13 22:29:35.900765,2021-05-13 23:07:53.999340,0 days 00:38:18.098575,0.16003828788766747,256,0.0033892029873785244,1.0,0.005,100.0,COMPLETE
72,72,0.8097810058702435,2021-05-13 23:07:54.000454,2021-05-13 23:46:04.108135,0 days 00:38:10.107681,0.15984043417512506,256,0.0031900462672816007,1.0,0.005,100.0,COMPLETE
73,73,0.8062035119282248,2021-05-13 23:46:04.109073,2021-05-14 00:02:06.724663,0 days 00:16:02.615590,0.1518476306074194,256,0.0035195898972167675,1.0,0.005,95.0,COMPLETE
74,74,0.8098289873807922,2021-05-14 00:02:06.725817,2021-05-14 00:32:20.100401,0 days 00:30:13.374584,0.14282274637311942,256,0.0030428057910462506,1.0,0.005,100.0,COMPLETE
75,75,0.8085696736183822,2021-05-14 00:32:20.101351,2021-05-14 00:38:59.333627,0 days 00:06:39.232276,0.14215832534798287,2048,0.0029885814128224825,1.0,0.005,90.0,COMPLETE
76,76,0.8061378969978827,2021-05-14 00:38:59.334897,2021-05-14 00:54:59.285745,0 days 00:15:59.950848,0.1498335467147507,256,0.0028626547678406618,1.0,0.005,95.0,COMPLETE
77,77,0.8098103261244793,2021-05-14 00:54:59.286752,2021-05-14 01:31:05.194581,0 days 00:36:05.907829,0.14674645005634585,256,0.0030671480347999277,1.0,0.005,80.0,COMPLETE
78,78,0.8071103585046618,2021-05-14 01:31:05.195580,2021-05-14 01:47:00.470680,0 days 00:15:55.275100,0.14562353453115834,256,0.0030940049371426985,1.0,0.005,70.0,COMPLETE
79,79,0.7958041619146102,2021-05-14 01:47:00.471759,2021-05-14 02:02:59.380085,0 days 00:15:58.908326,0.1478813582072483,256,0.0028436802108967553,0.001,0.05,85.0,COMPLETE
80,80,0.8035792645890706,2021-05-14 02:02:59.381169,2021-05-14 02:15:44.328854,0 days 00:12:44.947685,0.14342956360022027,256,0.0031677207799393767,0.01,0.005,60.0,COMPLETE
81,81,0.8075928598262904,2021-05-14 02:15:44.330335,2021-05-14 02:32:27.282610,0 days 00:16:42.952275,0.1569849077140787,256,0.0030439597033671134,1.0,0.005,90.0,COMPLETE
82,82,0.8098108810536726,2021-05-14 02:32:27.283526,2021-05-14 03:04:18.539238,0 days 00:31:51.255712,0.15376981023246583,256,0.003631230497935986,1.0,0.005,100.0,COMPLETE
83,83,0.8063150680751763,2021-05-14 03:04:18.541414,2021-05-14 03:21:23.342224,0 days 00:17:04.800810,0.15478912917020415,256,0.0034134509000185967,1.0,0.005,95.0,COMPLETE
84,84,0.8035681762579381,2021-05-14 03:21:23.343772,2021-05-14 03:36:35.272089,0 days 00:15:11.928317,0.15288647353158424,256,0.0029315735678408766,1.0,0.005,80.0,COMPLETE
85,85,0.8091466615675039,2021-05-14 03:36:35.273165,2021-05-14 04:22:53.633017,0 days 00:46:18.359852,0.1394764277678633,128,0.0038317465279493704,1.0,0.005,95.0,COMPLETE
86,86,0.798261639574468,2021-05-14 04:22:53.634335,2021-05-14 04:35:51.176722,0 days 00:12:57.542387,0.14630567508255604,256,0.0026492931991271415,0.0001,0.005,90.0,COMPLETE
87,87,0.6240120120101339,2021-05-14 04:35:51.178075,2021-05-14 04:51:56.707494,0 days 00:16:05.529419,0.16390091280921137,256,0.002762894375335854,1.0,0.0001,100.0,COMPLETE
88,88,0.794662266299452,2021-05-14 04:51:56.708582,2021-05-14 04:58:04.176023,0 days 00:06:07.467441,0.16885111593140534,2048,0.0035181155082854684,1e-05,0.005,80.0,COMPLETE
89,89,0.7825799749599543,2021-05-14 04:58:04.177089,2021-05-14 06:04:27.583632,0 days 01:06:23.406543,0.15014819460412587,256,0.0032491529396904105,1.0,0.0005,95.0,COMPLETE
90,90,0.8054612204406777,2021-05-14 06:04:27.584977,2021-05-14 06:16:08.660335,0 days 00:11:41.075358,0.13751137086080498,512,0.0019892330741051456,1.0,0.005,85.0,COMPLETE
91,91,0.8097770419072069,2021-05-14 06:16:08.661459,2021-05-14 06:54:22.829533,0 days 00:38:14.168074,0.16182727620830234,256,0.003662412502015082,1.0,0.005,100.0,COMPLETE
92,92,0.8098040834914527,2021-05-14 06:54:22.830623,2021-05-14 07:24:39.895643,0 days 00:30:17.065020,0.15728123906397462,256,0.004156264140040945,1.0,0.005,100.0,COMPLETE
93,93,0.8099066518360195,2021-05-14 07:24:39.896667,2021-05-14 07:54:13.733679,0 days 00:29:33.837012,0.15748412411009421,256,0.0041764300813203325,1.0,0.005,95.0,COMPLETE
94,94,0.8062218758552702,2021-05-14 07:54:13.734762,2021-05-14 08:10:18.064766,0 days 00:16:04.330004,0.15333130725517094,256,0.003069612077214713,1.0,0.005,95.0,COMPLETE
95,95,0.8076039622549313,2021-05-14 08:10:18.066130,2021-05-14 08:26:24.162282,0 days 00:16:06.096152,0.14745857329085107,256,0.004344790069728721,1.0,0.005,90.0,COMPLETE
96,96,0.7911668390800485,2021-05-14 08:26:24.163214,2021-05-14 09:29:08.191553,0 days 01:02:44.028339,0.14266274914052918,256,0.003996729547754719,1.0,0.001,65.0,COMPLETE
97,97,0.8098123971766187,2021-05-14 09:29:08.193207,2021-05-14 09:58:45.539962,0 days 00:29:37.346755,0.1513889311504504,256,0.0029109025672381765,1.0,0.005,100.0,COMPLETE
98,98,0.8097800677451408,2021-05-14 09:58:45.541263,2021-05-14 10:35:57.129860,0 days 00:37:11.588597,0.17361296915167207,256,0.0021871278830007048,1.0,0.005,100.0,COMPLETE
99,99,0.8099138556627989,2021-05-14 10:35:57.131622,2021-05-14 11:05:29.945814,0 days 00:29:32.814192,0.15525764109917545,256,0.0025209663791961605,1.0,0.005,95.0,COMPLETE
