,number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_gamma,params_lambda,params_learning_rate,params_rank,state
90,90,0.5069878004058564,2021-05-14 20:12:44.380075,2021-05-14 20:19:52.211575,0 days 00:07:07.831500,0.11732311632337523,512,0.002711121040023162,0.01,0.005,45.0,COMPLETE
91,91,0.80768270965512,2021-05-14 20:19:52.212572,2021-05-14 20:59:44.551237,0 days 00:39:52.338665,0.12874831363329123,512,0.002576855077135807,0.0001,0.005,50.0,COMPLETE
92,92,0.7952166508162827,2021-05-14 20:59:44.552193,2021-05-14 21:17:43.997557,0 days 00:17:59.445364,0.12447299650457849,512,0.0025742402577441153,0.0001,0.005,55.0,COMPLETE
93,93,0.8079849974008295,2021-05-14 21:17:43.999159,2021-05-14 21:57:16.010525,0 days 00:39:32.011366,0.12949353386795742,512,0.002802775024775253,0.0001,0.005,50.0,COMPLETE
94,94,0.8054541204228235,2021-05-14 21:57:16.011564,2021-05-14 22:29:30.587400,0 days 00:32:14.575836,0.12828774887104422,512,0.003560367666022497,0.0001,0.005,35.0,COMPLETE
95,95,0.8040427932276103,2021-05-14 22:29:30.588337,2021-05-14 23:05:14.197944,0 days 00:35:43.609607,0.12976879152398632,512,0.0027980726547706582,0.0001,0.005,45.0,COMPLETE
96,96,0.8075747278673373,2021-05-14 23:05:14.199476,2021-05-14 23:24:35.403523,0 days 00:19:21.204047,0.12075065181071207,1024,0.0027219743574177077,0.0001,0.005,55.0,COMPLETE
97,97,0.7836646628861285,2021-05-14 23:24:35.404448,2021-05-14 23:33:07.653674,0 days 00:08:32.249226,0.12254049725464249,1024,0.0031032658960103514,0.001,0.005,40.0,COMPLETE
98,98,0.7595095204113774,2021-05-14 23:33:07.654740,2021-05-14 23:36:55.901009,0 days 00:03:48.246269,0.11942348085075459,1024,0.0029483776705040115,0.0001,0.05,55.0,COMPLETE
99,99,0.7960820904474402,2021-05-14 23:36:55.901933,2021-05-14 23:45:37.363423,0 days 00:08:41.461490,0.12558265651303283,1024,0.002747890845948546,1e-05,0.005,50.0,COMPLETE
